id,created_at,match_id,trace_id,source,stage,pid,monotonic_seconds,payload_json,payload_bytes,payload_truncated,metrics_json
11,2026-09-12T14:38:26.094351+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,326efa56-9969-4095-b567-ee7164b1ae96,server,engine_result,1995301,18653603.0105906,"{""match_over"": false, ""score"": 1, ""wickets"": 0, ""over"": 0, ""ball"": 2, ""commentary"": ""0.2 Scott Boland to Shubman Gill - 0 run(s), Banged in short, Shubman Gill sways inside the line and lets it fly through to the keeper."", ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""striker_runs"": 0, ""striker_balls"": 1, ""nonstriker_runs"": 1, ""nonstriker_balls"": 1, ""bowler_wickets"": 0, ""bowler_runs"": 1, ""bowler_overs"": ""0.2"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 1, ""partnership_balls"": 2, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Banged in short, Shubman Gill sways inside the line and lets it fly through to the keeper."", ""free_hit"": false, ""over"": 0, ""ball"": 1, ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""innings"": 1, ""score"": 1, ""wickets"": 0, ""target"": null, ""partnership_runs"": 1, ""partnership_balls"": 2}}",1386,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 66.7, ""process_cpu_times"": {""user"": 6.96, ""system"": 1.61, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 424435712, ""percent"": 57.5, ""used"": 574029824, ""free"": 88555520, ""active"": 230014976, ""inactive"": 510791680, ""buffers"": 8114176, ""cached"": 483135488, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367188480, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
12,2026-09-12T14:38:26.101418+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,326efa56-9969-4095-b567-ee7164b1ae96,server,ws_emit_start,1995301,18653603.0176556,"{""match_over"": false, ""score"": 1, ""wickets"": 0, ""over"": 0, ""ball"": 2, ""commentary"": ""0.2 Scott Boland to Shubman Gill - 0 run(s), Banged in short, Shubman Gill sways inside the line and lets it fly through to the keeper."", ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""striker_runs"": 0, ""striker_balls"": 1, ""nonstriker_runs"": 1, ""nonstriker_balls"": 1, ""bowler_wickets"": 0, ""bowler_runs"": 1, ""bowler_overs"": ""0.2"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 1, ""partnership_balls"": 2, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Banged in short, Shubman Gill sways inside the line and lets it fly through to the keeper."", ""free_hit"": false, ""over"": 0, ""ball"": 1, ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""innings"": 1, ""score"": 1, ""wickets"": 0, ""target"": null, ""partnership_runs"": 1, ""partnership_balls"": 2}, ""fc_weather_status"": {""day"": 1, ""session"": 1, ""clock_minute"": 1.45, ""clock_label"": ""11:01"", ""revised_close_minute"": 420.0, ""revised_close_label"": ""18:00"", ""gross_delay_minutes"": 0, ""makeup_minutes"": 0, ""net_lost_minutes"": 0, ""overs_lost"": 0, ""forecast"": {""state"": ""dry"", ""label"": ""Dry"", ""rain_chance"": 0, ""late_light_risk"": false}, ""affected"": false, ""minimum_overs_today"": 90, ""overs_bowled_today"": 0, ""innings_changes_today"": 0, ""in_overtime"": false}, ""_trace_id"": ""326efa56-9969-4095-b567-ee7164b1ae96""}",1893,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 6.97, ""system"": 1.61, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 424435712, ""percent"": 57.5, ""used"": 574029824, ""free"": 88555520, ""active"": 230014976, ""inactive"": 510791680, ""buffers"": 8122368, ""cached"": 483127296, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367188480, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
13,2026-09-12T14:38:26.162524+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,326efa56-9969-4095-b567-ee7164b1ae96,server,ws_emit_returned,1995301,18653603.078766,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 14.3, ""process_cpu_times"": {""user"": 6.97, ""system"": 1.61, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 424501248, ""percent"": 57.5, ""used"": 573964288, ""free"": 88555520, ""active"": 230051840, ""inactive"": 510861312, ""buffers"": 8138752, ""cached"": 483139584, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367188480, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
14,2026-09-12T14:38:26.192922+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,326efa56-9969-4095-b567-ee7164b1ae96,browser,request_sent,1995301,18653603.109152,"{""client_time"": ""2026-09-12T14:38:25.862Z"", ""monotonic_ms"": 3515.60000000149, ""visibility"": ""visible"", ""online"": true, ""transport"": ""websocket""}",144,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 6.99, ""system"": 1.61, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 424280064, ""percent"": 57.5, ""used"": 574185472, ""free"": 88297472, ""active"": 230092800, ""inactive"": 510971904, ""buffers"": 8155136, ""cached"": 483135488, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367188480, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
15,2026-09-12T14:38:26.394727+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,326efa56-9969-4095-b567-ee7164b1ae96,browser,response_received,1995301,18653603.3109583,"{""client_time"": ""2026-09-12T14:38:26.183Z"", ""monotonic_ms"": 3837.2000000029802, ""visibility"": ""visible"", ""online"": true, ""response"": {""match_over"": false, ""score"": 1, ""wickets"": 0, ""over"": 0, ""ball"": 2, ""commentary"": ""0.2 Scott Boland to Shubman Gill - 0 run(s), Banged in short, Shubman Gill sways inside the line and lets it fly through to the keeper."", ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""striker_runs"": 0, ""striker_balls"": 1, ""nonstriker_runs"": 1, ""nonstriker_balls"": 1, ""bowler_wickets"": 0, ""bowler_runs"": 1, ""bowler_overs"": ""0.2"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 1, ""partnership_balls"": 2, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Banged in short, Shubman Gill sways inside the line and lets it fly through to the keeper."", ""free_hit"": false, ""over"": 0, ""ball"": 1, ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""innings"": 1, ""score"": 1, ""wickets"": 0, ""target"": null, ""partnership_runs"": 1, ""partnership_balls"": 2}, ""fc_weather_status"": {""day"": 1, ""session"": 1, ""clock_minute"": 1.45, ""clock_label"": ""11:01"", ""revised_close_minute"": 420, ""revised_close_label"": ""18:00"", ""gross_delay_minutes"": 0, ""makeup_minutes"": 0, ""net_lost_minutes"": 0, ""overs_lost"": 0, ""forecast"": {""state"": ""dry"", ""label"": ""Dry"", ""rain_chance"": 0, ""late_light_risk"": false}, ""affected"": false, ""minimum_overs_today"": 90, ""overs_bowled_today"": 0, ""innings_changes_today"": 0, ""in_overtime"": false}, ""_trace_id"": ""326efa56-9969-4095-b567-ee7164b1ae96""}}",2025,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 14.9, ""process_cpu_times"": {""user"": 7.01, ""system"": 1.61, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 424333312, ""percent"": 57.5, ""used"": 574132224, ""free"": 87265280, ""active"": 231153664, ""inactive"": 511045632, ""buffers"": 8220672, ""cached"": 484155392, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367204864, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
16,2026-09-12T14:38:26.405447+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,28253a19-1a06-4da0-924a-d55dc46a039a,server,ws_received,1995301,18653603.3216842,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 33.3, ""process_cpu_times"": {""user"": 7.02, ""system"": 1.61, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 425029632, ""percent"": 57.4, ""used"": 573435904, ""free"": 87265280, ""active"": 231849984, ""inactive"": 511045632, ""buffers"": 8228864, ""cached"": 484913152, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367204864, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
17,2026-09-12T14:38:26.474166+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,28253a19-1a06-4da0-924a-d55dc46a039a,server,engine_start,1995301,18653603.3904089,"{""over"": 0, ""ball"": 2}",22,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 41.7, ""process_cpu_times"": {""user"": 7.06, ""system"": 1.61, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 425099264, ""percent"": 57.4, ""used"": 573366272, ""free"": 87265280, ""active"": 231849984, ""inactive"": 511115264, ""buffers"": 8253440, ""cached"": 484888576, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367204864, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
18,2026-09-12T14:38:26.488185+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,28253a19-1a06-4da0-924a-d55dc46a039a,server,engine_result,1995301,18653603.4044256,"{""match_over"": false, ""score"": 1, ""wickets"": 0, ""over"": 0, ""ball"": 3, ""commentary"": ""0.3 Scott Boland to Shubman Gill - 0 run(s), Nothing to hit there! Scott Boland lands it on a nagging length just outside off stump. Shubman Gill wisely shoulders arms."", ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""striker_runs"": 0, ""striker_balls"": 2, ""nonstriker_runs"": 1, ""nonstriker_balls"": 1, ""bowler_wickets"": 0, ""bowler_runs"": 1, ""bowler_overs"": ""0.3"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 1, ""partnership_balls"": 3, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Nothing to hit there! Scott Boland lands it on a nagging length just outside off stump. Shubman Gill wisely shoulders arms."", ""free_hit"": false, ""over"": 0, ""ball"": 2, ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""innings"": 1, ""score"": 1, ""wickets"": 0, ""target"": null, ""partnership_runs"": 1, ""partnership_balls"": 3}}",1452,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 66.7, ""process_cpu_times"": {""user"": 7.07, ""system"": 1.62, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 425099264, ""percent"": 57.4, ""used"": 573366272, ""free"": 87265280, ""active"": 231849984, ""inactive"": 511115264, ""buffers"": 8261632, ""cached"": 484950016, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367204864, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
19,2026-09-12T14:38:26.497102+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,28253a19-1a06-4da0-924a-d55dc46a039a,server,ws_emit_start,1995301,18653603.4133392,"{""match_over"": false, ""score"": 1, ""wickets"": 0, ""over"": 0, ""ball"": 3, ""commentary"": ""0.3 Scott Boland to Shubman Gill - 0 run(s), Nothing to hit there! Scott Boland lands it on a nagging length just outside off stump. Shubman Gill wisely shoulders arms."", ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""striker_runs"": 0, ""striker_balls"": 2, ""nonstriker_runs"": 1, ""nonstriker_balls"": 1, ""bowler_wickets"": 0, ""bowler_runs"": 1, ""bowler_overs"": ""0.3"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 1, ""partnership_balls"": 3, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Nothing to hit there! Scott Boland lands it on a nagging length just outside off stump. Shubman Gill wisely shoulders arms."", ""free_hit"": false, ""over"": 0, ""ball"": 2, ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""innings"": 1, ""score"": 1, ""wickets"": 0, ""target"": null, ""partnership_runs"": 1, ""partnership_balls"": 3}, ""fc_weather_status"": {""day"": 1, ""session"": 1, ""clock_minute"": 2.17, ""clock_label"": ""11:02"", ""revised_close_minute"": 420.0, ""revised_close_label"": ""18:00"", ""gross_delay_minutes"": 0, ""makeup_minutes"": 0, ""net_lost_minutes"": 0, ""overs_lost"": 0, ""forecast"": {""state"": ""dry"", ""label"": ""Dry"", ""rain_chance"": 0, ""late_light_risk"": false}, ""affected"": false, ""minimum_overs_today"": 90, ""overs_bowled_today"": 0, ""innings_changes_today"": 0, ""in_overtime"": false}, ""_trace_id"": ""28253a19-1a06-4da0-924a-d55dc46a039a""}",1959,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 7.07, ""system"": 1.62, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 425099264, ""percent"": 57.4, ""used"": 573366272, ""free"": 87265280, ""active"": 231849984, ""inactive"": 511115264, ""buffers"": 8278016, ""cached"": 484933632, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367204864, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
20,2026-09-12T14:38:26.505405+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,28253a19-1a06-4da0-924a-d55dc46a039a,server,ws_emit_returned,1995301,18653603.4216433,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 7.07, ""system"": 1.62, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 424931328, ""percent"": 57.4, ""used"": 573534208, ""free"": 87007232, ""active"": 231895040, ""inactive"": 511160320, ""buffers"": 8294400, ""cached"": 484970496, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367204864, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
21,2026-09-12T14:38:26.574990+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,28253a19-1a06-4da0-924a-d55dc46a039a,browser,request_sent,1995301,18653603.4912214,"{""client_time"": ""2026-09-12T14:38:26.202Z"", ""monotonic_ms"": 3855.7999999970198, ""visibility"": ""visible"", ""online"": true, ""transport"": ""websocket""}",146,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 26.0, ""process_cpu_times"": {""user"": 7.07, ""system"": 1.63, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 424931328, ""percent"": 57.4, ""used"": 573534208, ""free"": 87007232, ""active"": 231895040, ""inactive"": 511160320, ""buffers"": 8335360, ""cached"": 484929536, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367204864, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
22,2026-09-12T14:38:26.722166+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,28253a19-1a06-4da0-924a-d55dc46a039a,browser,response_received,1995301,18653603.6383962,"{""client_time"": ""2026-09-12T14:38:26.515Z"", ""monotonic_ms"": 4169, ""visibility"": ""visible"", ""online"": true, ""response"": {""match_over"": false, ""score"": 1, ""wickets"": 0, ""over"": 0, ""ball"": 3, ""commentary"": ""0.3 Scott Boland to Shubman Gill - 0 run(s), Nothing to hit there! Scott Boland lands it on a nagging length just outside off stump. Shubman Gill wisely shoulders arms."", ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""striker_runs"": 0, ""striker_balls"": 2, ""nonstriker_runs"": 1, ""nonstriker_balls"": 1, ""bowler_wickets"": 0, ""bowler_runs"": 1, ""bowler_overs"": ""0.3"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 1, ""partnership_balls"": 3, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Nothing to hit there! Scott Boland lands it on a nagging length just outside off stump. Shubman Gill wisely shoulders arms."", ""free_hit"": false, ""over"": 0, ""ball"": 2, ""striker"": ""Shubman Gill"", ""non_striker"": ""Rohit Sharma"", ""bowler"": ""Scott Boland"", ""innings"": 1, ""score"": 1, ""wickets"": 0, ""target"": null, ""partnership_runs"": 1, ""partnership_balls"": 3}, ""fc_weather_status"": {""day"": 1, ""session"": 1, ""clock_minute"": 2.17, ""clock_label"": ""11:02"", ""revised_close_minute"": 420, ""revised_close_label"": ""18:00"", ""gross_delay_minutes"": 0, ""makeup_minutes"": 0, ""net_lost_minutes"": 0, ""overs_lost"": 0, ""forecast"": {""state"": ""dry"", ""label"": ""Dry"", ""rain_chance"": 0, ""late_light_risk"": false}, ""affected"": false, ""minimum_overs_today"": 90, ""overs_bowled_today"": 0, ""innings_changes_today"": 0, ""in_overtime"": false}, ""_trace_id"": ""28253a19-1a06-4da0-924a-d55dc46a039a""}}",2077,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 25.0, ""process_cpu_times"": {""user"": 7.09, ""system"": 1.63, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 425037824, ""percent"": 57.4, ""used"": 573427712, ""free"": 87007232, ""active"": 232026112, ""inactive"": 511135744, ""buffers"": 8359936, ""cached"": 484990976, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367204864, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
23,2026-09-12T14:38:26.736236+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,ef3c9c1d-45f0-46d2-a6fa-bb2eb4f1e921,server,ws_received,1995301,18653603.6524759,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 50.0, ""process_cpu_times"": {""user"": 7.1, ""system"": 1.63, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 425037824, ""percent"": 57.4, ""used"": 573427712, ""free"": 87007232, ""active"": 232026112, ""inactive"": 511135744, ""buffers"": 8380416, ""cached"": 484970496, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367204864, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
24,2026-09-12T14:38:26.747271+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,ef3c9c1d-45f0-46d2-a6fa-bb2eb4f1e921,server,engine_start,1995301,18653603.6635503,"{""over"": 0, ""ball"": 3}",22,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 7.1, ""system"": 1.63, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 130420736, ""vms"": 310550528, ""shared"": 27283456, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 130420736, ""system_memory"": {""total"": 998465536, ""available"": 425037824, ""percent"": 57.4, ""used"": 573427712, ""free"": 87007232, ""active"": 232026112, ""inactive"": 511135744, ""buffers"": 8425472, ""cached"": 484995072, ""shared"": 1540096, ""slab"": 103583744}, ""swap"": {""total"": 1073737728, ""used"": 663461888, ""free"": 410275840, ""percent"": 61.8, ""sin"": 23367204864, ""sout"": 40385671168}, ""load_average"": [0.0, 0.07, 0.2], ""threads"": 2}"
